Hourly,TZ_ASNSR:Zone Air Relative Humidity[%],TZ_ATOLYE:Zone Air Relative Humidity[%],TZ_KONFSALON:Zone Air Relative Humidity[%],TZ_KORIDOR:Zone Air Relative Humidity[%],TZ_MECODA:Zone Air Relative Humidity[%],TZ_MERDVN:Zone Air Relative Humidity[%],TZ_ODA:Zone Air Relative Humidity[%],TZ_WC:Zone Air Relative Humidity[%],TZ_ASNSR:Zone Air Temperature[C],TZ_ATOLYE:Zone Air Temperature[C],TZ_KONFSALON:Zone Air Temperature[C],TZ_KORIDOR:Zone Air Temperature[C],TZ_MECODA:Zone Air Temperature[C],TZ_MERDVN:Zone Air Temperature[C],TZ_ODA:Zone Air Temperature[C],TZ_WC:Zone Air Temperature[C]
2006-Sep-21 05:00:00,3.0184046997068728,61.824754694263106,46.899775922841606,48.309118257428196,43.69624216086683,39.54258375972362,46.46797184616363,40.61229947276406,74.767606221671,23.99840002124266,23.999986398847366,23.998677607194395,24.391417304494198,23.999707916031728,23.99945518308409,23.998550964918255
2006-Sep-21 06:00:00,3.13715571470868,61.81871321037321,46.5067937666166,47.87865780229057,43.670172760071665,39.578990637710454,46.28516151830883,40.62425900768052,73.86374224364029,23.998711232459915,23.999989016234043,23.998955922931064,24.27927285795386,23.999782352574034,23.999629299770902,23.998990496517866
2006-Sep-21 07:00:00,3.258738423859947,61.81087539007021,45.91236699998593,47.23287301961468,43.50833431748959,39.56681195546526,45.98646891640371,40.58250016351895,72.96771514686498,23.99905537562135,23.999991502802207,23.999278096992807,24.126377200143484,23.999842822045064,23.999760108314366,23.99930542898684
2006-Sep-21 08:00:00,3.233291313994536,62.288906870042005,44.65662304634876,46.032639233338095,42.51142280378681,39.45656246269378,45.31171511106714,40.400346318375526,73.13965169139347,23.998732578100118,23.999994789032073,23.999066406520427,23.922259902371508,23.999667202035763,23.999520056613942,23.998866448960328
2006-Sep-21 09:00:00,1.158853075654104,63.65118920231969,44.174195791434805,46.933845577714685,40.330358355817374,39.17825169444699,44.93996512827431,39.69570591555059,99.96698256503113,23.995880173775166,23.999905572458047,23.997703991102117,24.199292166175596,23.999792677324972,23.999378102473884,23.99769596287332
2006-Sep-21 10:00:00,0.9951596418719549,56.678577712014345,44.242018155484914,48.379865763637326,38.009198621998834,38.69736515952892,44.88987185456872,38.64312088916889,103.642506564251,23.995002976337645,23.99977678774108,23.996862351311492,24.36479768441252,23.999495852602582,23.99854951115473,24.123636809886005
2006-Sep-21 11:00:00,0.9136945788895066,51.218693955091005,45.60517644428561,50.86948912148219,36.79680382892524,38.570389237801095,45.65487006458182,36.76417171683193,106.08326809785966,23.99441018276939,23.999604814419047,23.99591371092227,24.673174429007393,23.999413839515032,23.997861669049325,24.86941067607479
2006-Sep-21 12:00:00,0.8563649942510257,47.664542840375304,46.07604894949352,51.762048331277136,35.0046323741196,38.271085205501784,45.878488225045395,34.949086622671985,107.9007082769369,23.992825010363656,23.999154148373762,23.995614732463128,25.02352991760768,23.99926273930897,23.996603508022712,25.54875717013231
2006-Sep-21 13:00:00,1.1366784924703834,47.734447412945094,46.21597389674505,50.17152743791342,34.670862916320885,38.25707422772372,45.69475535916451,34.472131253577395,99.79206247091066,23.992849267474494,23.99959974966323,23.99638990998278,25.23639559719176,23.999354994090414,23.997898537176102,25.79530491740161
2006-Sep-21 14:00:00,0.8212478516637156,46.79369534649761,46.45207912943537,52.044668211797756,33.99690706970324,38.20522862699947,45.961609476861874,34.767027366070174,109.14890141833045,23.992470124963464,23.999520505653027,23.996222960976436,25.596269784917258,23.999556381302227,23.9981216635841,25.602893006954826
